nuts_code,nuts_level,country,year,ai_adoption_share,n_firms
DE27B,3,Germany,2018,0.020999275887038378,1381
DE27C,3,Germany,2018,0.018292682926829267,1477
DE27D,3,Germany,2018,0.03662420382165605,1257
DE27E,3,Germany,2018,0.014713610089332634,1903
DE300,3,Germany,2018,0.06862558841534207,47433
DE401,3,Germany,2018,0.011061946902654867,452
DE402,3,Germany,2018,0.020188425302826378,744
DE403,3,Germany,2018,0.03325942350332594,453
DE404,3,Germany,2018,0.07641921397379912,1833
DE405,3,Germany,2018,0.011288805268109126,1063
DE406,3,Germany,2018,0.03942181340341656,1523
DE407,3,Germany,2018,0.01353637901861252,591
DE408,3,Germany,2018,0.0263671875,1024
DE409,3,Germany,2018,0.02181208053691275,1193
DE40A,3,Germany,2018,0.027216174183514776,1288
DE40B,3,Germany,2018,0.02631578947368421,608
DE40C,3,Germany,2018,0.01809954751131222,1106
DE40D,3,Germany,2018,0.01661631419939577,664
DE40E,3,Germany,2018,0.031363088057901084,1660
DE40F,3,Germany,2018,0.01939655172413793,464
DE40G,3,Germany,2018,0.018487394957983194,596
DE40H,3,Germany,2018,0.028079132099553285,1568
DE40I,3,Germany,2018,0.005134788189987163,779
DE501,3,Germany,2018,0.03449144008056395,7960
DE502,3,Germany,2018,0.008291873963515755,603
DE600,3,Germany,2018,0.045895354082092915,35525
DE711,3,Germany,2018,0.090401218892839,1972
DE712,3,Germany,2018,0.08436034030372903,12580
DE713,3,Germany,2018,0.0351668169522092,1111
DE714,3,Germany,2018,0.04981435643564357,3232
DE715,3,Germany,2018,0.025113215314944422,2432
DE716,3,Germany,2018,0.03895004233700254,2364
DE717,3,Germany,2018,0.049145299145299144,1876
DE718,3,Germany,2018,0.048424737456242706,3430
DE719,3,Germany,2018,0.023615406241214505,3559
DE71A,3,Germany,2018,0.05622119815668203,3261
DE71B,3,Germany,2018,0.013595166163141994,662
DE71C,3,Germany,2018,0.041186565334640844,4083
DE71D,3,Germany,2018,0.022941176470588236,1700
DE71E,3,Germany,2018,0.036036036036036036,2558
DE721,3,Germany,2018,0.034169550173010384,2314
DE722,3,Germany,2018,0.034482758620689655,2293
DE723,3,Germany,2018,0.03684550743374273,1549
DE724,3,Germany,2018,0.03325554259043174,1715
DE725,3,Germany,2018,0.02743142144638404,802
DE731,3,Germany,2018,0.042885973763874874,1987
DE732,3,Germany,2018,0.030944625407166124,2459
DE733,3,Germany,2018,0.02527075812274368,831
DE734,3,Germany,2018,0.02178496134926212,1423
DE735,3,Germany,2018,0.04011194029850746,1072
DE736,3,Germany,2018,0.01665278934221482,1202
DE737,3,Germany,2018,0.011444921316165951,700
DE803,3,Germany,2018,0.041237113402061855,1746
DE804,3,Germany,2018,0.023702031602708805,890
DE80J,3,Germany,2018,0.017391304347826087,1727
DE80K,3,Germany,2018,0.01723237597911227,1916
DE80L,3,Germany,2018,0.007643312101910828,1574
DE80M,3,Germany,2018,0.01848249027237354,1029
DE80N,3,Germany,2018,0.01804511278195489,1332
DE80O,3,Germany,2018,0.0256797583081571,1325
DE911,3,Germany,2018,0.03685897435897436,2499
DE912,3,Germany,2018,0.02557544757033248,392
DE913,3,Germany,2018,0.12788906009244994,651
DE914,3,Germany,2018,0.02364394993045897,719
DE916,3,Germany,2018,0.019886363636363636,1056
DE917,3,Germany,2018,0.02386634844868735,419
DE918,3,Germany,2018,0.02292576419213974,916
DE91A,3,Germany,2018,0.0199203187250996,753
DE91B,3,Germany,2018,0.033182503770739065,663
DE91C,3,Germany,2018,0.033279871692060946,2495
DE922,3,Germany,2018,0.014125467386788533,2411
DE923,3,Germany,2018,0.045081967213114756,1221
DE925,3,Germany,2018,0.019778099372889532,2075
DE926,3,Germany,2018,0.04439746300211417,474
DE927,3,Germany,2018,0.012206572769953052,1070
DE928,3,Germany,2018,0.01740506329113924,1264
DE929,3,Germany,2018,0.03943217665615142,12068
DE931,3,Germany,2018,0.013004791238877482,1461
DE932,3,Germany,2018,0.015748031496062992,763
DE933,3,Germany,2018,0.01708382995629718,2518
DE934,3,Germany,2018,0.009933774834437087,303
DE935,3,Germany,2018,0.03437094682230869,1544
DE936,3,Germany,2018,0.02225130890052356,764
DE937,3,Germany,2018,0.020802377414561663,1348
DE938,3,Germany,2018,0.014223194748358862,916
DE939,3,Germany,2018,0.021521521521521522,1998
DE93A,3,Germany,2018,0.017770597738287562,619
DE93B,3,Germany,2018,0.015793848711554447,1205
DE941,3,Germany,2018,0.02574257425742574,505
DE942,3,Germany,2018,0.011627906976744186,516
DE943,3,Germany,2018,0.0389873417721519,1975
DE944,3,Germany,2018,0.040653813914501256,2387
DE945,3,Germany,2018,0.014678899082568808,547
DE946,3,Germany,2018,0.022696929238985315,1500
DE947,3,Germany,2018,0.022641509433962263,1599
DE948,3,Germany,2018,0.024691358024691357,1864
DE949,3,Germany,2018,0.020440973817179606,4356
DE94A,3,Germany,2018,0.029769959404600813,739
DE94B,3,Germany,2018,0.023882424984690752,1637
DE94C,3,Germany,2018,0.011525795828759604,1824
DE94D,3,Germany,2018,0.030523255813953487,1377
DE94E,3,Germany,2018,0.027140974967061922,3801
DE94F,3,Germany,2018,0.021047479197258932,2045
DE94G,3,Germany,2018,0.03058103975535168,657
DE94H,3,Germany,2018,0.015345268542199489,392
DEA11,3,Germany,2018,0.060662660386551895,12327
DEA12,3,Germany,2018,0.032840129916997474,2774
DEA13,3,Germany,2018,0.0364990012711095,5513
DEA14,3,Germany,2018,0.03235294117647059,2040
DEA15,3,Germany,2018,0.03467082197117258,2569
DEA16,3,Germany,2018,0.024246395806028834,1528
DEA17,3,Germany,2018,0.021183345507669833,1369
DEA18,3,Germany,2018,0.02750809061488673,1236
DEA19,3,Germany,2018,0.011918951132300357,1679
DEA1A,3,Germany,2018,0.0270786874800892,3140
DEA1B,3,Germany,2018,0.025281754492841913,3285
DEA1C,3,Germany,2018,0.03369272237196765,5941
DEA1D,3,Germany,2018,0.03525792711784193,4227
DEA1E,3,Germany,2018,0.03409090909090909,3263
DEA1F,3,Germany,2018,0.023713284828887092,3718
DEA22,3,Germany,2018,0.0770135214579659,3404
DEA23,3,Germany,2018,0.05812191103789127,15182
DEA24,3,Germany,2018,0.046012269938650305,1306
DEA26,3,Germany,2018,0.034408602150537634,1860
DEA27,3,Germany,2018,0.03167062549485352,3791
DEA28,3,Germany,2018,0.03551136363636364,1408
DEA29,3,Germany,2018,0.029753602975360297,2152
DEA2A,3,Germany,2018,0.028066128412149175,2601
DEA2B,3,Germany,2018,0.029358463211308444,2761
DEA2C,3,Germany,2018,0.04750844594594594,4741
DEA2D,3,Germany,2018,0.05458724382302241,5226
DEA31,3,Germany,2018,0.02066772655007949,629
DEA32,3,Germany,2018,0.021337126600284494,1408
DEA33,3,Germany,2018,0.039925286014475835,4290
DEA34,3,Germany,2018,0.024510735322059662,5265
DEA35,3,Germany,2018,0.027813993915688832,2304
DEA36,3,Germany,2018,0.02103642893791688,3899
DEA37,3,Germany,2018,0.02947708459519483,4954
DEA38,3,Germany,2018,0.02862595419847328,2623
DEA41,3,Germany,2018,0.03166363872307293,3856
DEA42,3,Germany,2018,0.03222246744647981,4532
DEA43,3,Germany,2018,0.016246111303145523,2895
DEA44,3,Germany,2018,0.015437392795883362,1166
DEA45,3,Germany,2018,0.023269870051375038,3313
DEA46,3,Germany,2018,0.021407624633431085,3412
DEA47,3,Germany,2018,0.03971830985915493,3553
DEA51,3,Germany,2018,0.04338842975206612,2907
DEA52,3,Germany,2018,0.047754405912450254,5281
DEA53,3,Germany,2018,0.023195876288659795,1553
DEA54,3,Germany,2018,0.02181208053691275,1193
DEA55,3,Germany,2018,0.037641154328732745,798
DEA56,3,Germany,2018,0.025955804980708524,2851
DEA57,3,Germany,2018,0.02498377676833225,3083
DEA58,3,Germany,2018,0.024262607040913417,4205
DEA59,3,Germany,2018,0.014787430683918669,1623
DEA5A,3,Germany,2018,0.032752613240418116,2874
DEA5B,3,Germany,2018,0.018629173989455183,2850
DEA5C,3,Germany,2018,0.02839011356045424,2996
DEB11,3,Germany,2018,0.031134173461823574,1349
DEB12,3,Germany,2018,0.03586321934945788,1204
DEB13,3,Germany,2018,0.01811248808388942,1050
DEB14,3,Germany,2018,0.020219039595619208,1189
DEB15,3,Germany,2018,0.024958402662229616,602
DEB17,3,Germany,2018,0.01863684771033014,1879
DEB18,3,Germany,2018,0.025164769322947873,1672
DEB1A,3,Germany,2018,0.01792573623559539,781
DEB1B,3,Germany,2018,0.016995865870463943,2179
DEB1C,3,Germany,2018,0.02012072434607646,497
DEB1D,3,Germany,2018,0.020703933747412008,966
DEB21,3,Germany,2018,0.028862478777589132,1179
DEB22,3,Germany,2018,0.027805362462760674,1008
DEB23,3,Germany,2018,0.03785103785103785,820
DEB24,3,Germany,2018,0.02766798418972332,506
DEB25,3,Germany,2018,0.03194888178913738,940
DEB31,3,Germany,2018,0.033783783783783786,296
DEB32,3,Germany,2018,0.0805523590333717,871
DEB33,3,Germany,2018,0.040740740740740744,540
DEB34,3,Germany,2018,0.04079601990049751,1005
DEB35,3,Germany,2018,0.11519198664440734,2397
DEB36,3,Germany,2018,0.021153846153846155,522
DEB37,3,Germany,2018,0.0160857908847185,373
DEB38,3,Germany,2018,0.0163265306122449,490
DEB39,3,Germany,2018,0.0319634703196347,658
DEB3A,3,Germany,2018,0.02247191011235955,267
DEB3B,3,Germany,2018,0.026584867075664622,979
DEB3C,3,Germany,2018,0.01683816651075772,1070
DEB3D,3,Germany,2018,0.0288659793814433,486
DEB3E,3,Germany,2018,0.021551724137931036,699
DEB3F,3,Germany,2018,0.03125,514
DEB3G,3,Germany,2018,0.045662100456621,219
DEB3H,3,Germany,2018,0.026537997587454766,829
DEB3I,3,Germany,2018,0.019836639439906652,859
DEB3J,3,Germany,2018,0.023726851851851853,1728
DEB3K,3,Germany,2018,0.023952095808383235,501
DEC01,3,Germany,2018,0.05735492577597841,2968
DEC02,3,Germany,2018,0.02535211267605634,710
DEC03,3,Germany,2018,0.027644230769230768,832
DEC04,3,Germany,2018,0.045454545454545456,1520
DEC05,3,Germany,2018,0.024232633279483037,1239
DEC06,3,Germany,2018,0.020168067226890758,596
DED21,3,Germany,2018,0.049189388356669125,5434
DED2C,3,Germany,2018,0.018914883026381283,2009
DED2D,3,Germany,2018,0.017341040462427744,1385
DED2E,3,Germany,2018,0.012994044396318355,1848
DED2F,3,Germany,2018,0.018342820999367487,1582
DED41,3,Germany,2018,0.031914893617021274,2163
DED42,3,Germany,2018,0.014103730664240218,2198
DED43,3,Germany,2018,0.019348749410099102,2119
DED44,3,Germany,2018,0.021453287197231833,1445
DED45,3,Germany,2018,0.03062200956937799,2094
DED51,3,Germany,2018,0.050229925716307036,5656
DED52,3,Germany,2018,0.020184544405997693,1735
DED53,3,Germany,2018,0.0203125,1282
DEE01,3,Germany,2018,0.009689922480620155,517
DEE02,3,Germany,2018,0.04457652303120357,1346
DEE03,3,Germany,2018,0.04338394793926247,1847
DEE04,3,Germany,2018,0.004424778761061947,453
DEE05,3,Germany,2018,0.020765027322404372,916
DEE06,3,Germany,2018,0.016516516516516516,666
DEE07,3,Germany,2018,0.03376906318082789,922
DEE08,3,Germany,2018,0.02865329512893983,1047
DEE09,3,Germany,2018,0.022350993377483443,1208
DEE0A,3,Germany,2018,0.010174418604651164,688
DEE0B,3,Germany,2018,0.02633969118982743,1101
DEE0C,3,Germany,2018,0.0211864406779661,944
DEE0D,3,Germany,2018,0.03236797274275979,587
DEE0E,3,Germany,2018,0.010884353741496598,735
DEF01,3,Germany,2018,0.03406113537117904,1147
DEF02,3,Germany,2018,0.03419859909353111,2428
DEF03,3,Germany,2018,0.0444104134762634,1963
DEF04,3,Germany,2018,0.010727056019070322,840
DEF05,3,Germany,2018,0.018163471241170535,991
DEF06,3,Germany,2018,0.018238993710691823,1592
DEF07,3,Germany,2018,0.01972062448644207,2448
DEF08,3,Germany,2018,0.017640573318632856,1815
DEF09,3,Germany,2018,0.02644466209598433,3065
DEF0A,3,Germany,2018,0.015940488841657812,941
DEF0B,3,Germany,2018,0.013131715081575806,2517
DEF0C,3,Germany,2018,0.01608187134502924,2055
DEF0D,3,Germany,2018,0.021702838063439065,2998
DEF0E,3,Germany,2018,0.01636904761904762,1345
DEF0F,3,Germany,2018,0.031229668184775537,3074
DEG01,3,Germany,2018,0.02937720329024677,1704
DEG02,3,Germany,2018,0.021103896103896104,617
DEG03,3,Germany,2018,0.09157127991675339,961
DEG05,3,Germany,2018,0.03238095238095238,525
DEG06,3,Germany,2018,0.020202020202020204,694
DEG07,3,Germany,2018,0.0166270783847981,422
DEG09,3,Germany,2018,0.009708737864077669,618
DEG0A,3,Germany,2018,0.02666666666666667,301
DEG0C,3,Germany,2018,0.01098901098901099,729
DEG0D,3,Germany,2018,0.01832460732984293,383
DEG0E,3,Germany,2018,0.02005730659025788,349
DEG0G,3,Germany,2018,0.019230769230769232,521
DEG0J,3,Germany,2018,0.02072538860103627,579
DEG0K,3,Germany,2018,0.013861386138613862,505
DEG0L,3,Germany,2018,0.0192,625
DEG0M,3,Germany,2018,0.02217741935483871,496
DEG0Q,3,Germany,2018,0.027613412228796843,1014
DEG0R,3,Germany,2018,0.026068821689259645,959
DEG0S,3,Germany,2018,0.06481481481481481,324
DEG0T,3,Germany,2018,0.04479578392621871,760
DEG0U,3,Germany,2018,0.021021021021021023,668
DEG0V,3,Germany,2018,0.021052631578947368,383
DE111,3,Germany,2019,0.09442724458204334,8406
DE112,3,Germany,2019,0.07782515991471216,3758
DE113,3,Germany,2019,0.05907473309608541,5626
DE114,3,Germany,2019,0.0391644908616188,2303
DE115,3,Germany,2019,0.06702148630001971,5079
DE116,3,Germany,2019,0.049315068493150684,4384
DE117,3,Germany,2019,0.06283068783068783,1513
DE118,3,Germany,2019,0.053779963122311,3259
DE119,3,Germany,2019,0.05555555555555555,1027
DE11A,3,Germany,2019,0.043694690265486724,1813
DE11B,3,Germany,2019,0.03173241852487135,1167
DE11C,3,Germany,2019,0.048254620123203286,976
DE11D,3,Germany,2019,0.05557573556120596,2754
DE121,3,Germany,2019,0.04616895874263261,1020
DE122,3,Germany,2019,0.12052877138413685,3860
DE123,3,Germany,2019,0.05539499036608863,4156
DE124,3,Germany,2019,0.03548728813559322,1888
DE125,3,Germany,2019,0.12631027253668764,1908
DE126,3,Germany,2019,0.07565011820330969,3813
DE127,3,Germany,2019,0.040229885057471264,1044
DE128,3,Germany,2019,0.06262749898000816,4904
DE129,3,Germany,2019,0.06731436502428868,1441
DE12A,3,Germany,2019,0.030882352941176472,1362
DE12B,3,Germany,2019,0.045561296383278535,2130
DE12C,3,Germany,2019,0.03089675960813866,1328
DE131,3,Germany,2019,0.07284040995607613,2732
DE132,3,Germany,2019,0.03289473684210526,2586
DE133,3,Germany,2019,0.04111405835543767,1508
DE134,3,Germany,2019,0.0385668644454587,4385
DE135,3,Germany,2019,0.03211586901763224,1588
DE136,3,Germany,2019,0.04555913483663138,2175
DE137,3,Germany,2019,0.03571428571428571,1851
DE138,3,Germany,2019,0.05062413314840499,2887
DE139,3,Germany,2019,0.035982008995502246,2003
DE13A,3,Germany,2019,0.036603221083455345,1366
DE141,3,Germany,2019,0.043880597014925374,3352
DE142,3,Germany,2019,0.07825252040326452,2088
DE143,3,Germany,2019,0.03671497584541063,2071
DE144,3,Germany,2019,0.0644468313641246,1864
DE145,3,Germany,2019,0.030939871570344425,1716
DE146,3,Germany,2019,0.019250780437044746,1923
DE147,3,Germany,2019,0.06269733874605322,2218
DE148,3,Germany,2019,0.05,3221
DE149,3,Germany,2019,0.040098199672667756,1222
DE211,3,Germany,2019,0.07363253856942496,1426
DE212,3,Germany,2019,0.12949394480088075,26359
DE213,3,Germany,2019,0.0656084656084656,945
DE214,3,Germany,2019,0.04569606801275239,941
DE215,3,Germany,2019,0.041396103896103896,1234
DE216,3,Germany,2019,0.034595300261096605,1535
DE217,3,Germany,2019,0.05647461494580719,1754
DE218,3,Germany,2019,0.046019900497512436,1608
DE219,3,Germany,2019,0.05465004793863854,1044
DE21A,3,Germany,2019,0.04634322954380883,1381
DE21B,3,Germany,2019,0.051598429613011774,1785
DE21C,3,Germany,2019,0.06909430438842204,2143
DE21D,3,Germany,2019,0.033092037228541885,967
DE21E,3,Germany,2019,0.06512605042016807,1429
DE21F,3,Germany,2019,0.05542168674698795,1660
DE21G,3,Germany,2019,0.039285714285714285,1121
DE21H,3,Germany,2019,0.09911267369830906,11956
DE21I,3,Germany,2019,0.038238702201622246,870
DE21J,3,Germany,2019,0.041254125412541254,1213
DE21K,3,Germany,2019,0.0381791483113069,3409
DE21L,3,Germany,2019,0.07646841521980052,2708
DE21M,3,Germany,2019,0.03449975357318876,2030
DE21N,3,Germany,2019,0.0426917510853835,1383
DE221,3,Germany,2019,0.08055555555555556,720
DE222,3,Germany,2019,0.0413625304136253,822
DE223,3,Germany,2019,0.04918032786885246,679
DE224,3,Germany,2019,0.05193855157278712,1369
DE225,3,Germany,2019,0.017133956386292833,643
DE226,3,Germany,2019,0.02521823472356935,1032
DE227,3,Germany,2019,0.04056795131845842,1480
DE228,3,Germany,2019,0.03370221327967807,1988
DE229,3,Germany,2019,0.0310192023633678,677
DE22A,3,Germany,2019,0.03793103448275862,1450
DE22B,3,Germany,2019,0.027315914489311165,842
DE22C,3,Germany,2019,0.04447632711621234,698
DE231,3,Germany,2019,0.0472972972972973,444
DE232,3,Germany,2019,0.06539735099337748,2416
DE233,3,Germany,2019,0.051319648093841645,682
DE234,3,Germany,2019,0.05033112582781457,755
DE235,3,Germany,2019,0.04292168674698795,1331
DE236,3,Germany,2019,0.031901041666666664,1537
DE237,3,Germany,2019,0.05477707006369427,785
DE238,3,Germany,2019,0.05878510777269758,1534
DE239,3,Germany,2019,0.05218068535825545,1286
DE23A,3,Germany,2019,0.060240963855421686,665
DE241,3,Germany,2019,0.038803556992724336,1238
DE242,3,Germany,2019,0.05730659025787966,1047
DE243,3,Germany,2019,0.07633587786259542,526
DE244,3,Germany,2019,0.04007633587786259,526
DE245,3,Germany,2019,0.05025125628140704,1194
DE246,3,Germany,2019,0.05307262569832402,717
DE247,3,Germany,2019,0.045992115637319315,761
DE248,3,Germany,2019,0.04193849021435228,1074
DE249,3,Germany,2019,0.03150525087514586,858
DE24A,3,Germany,2019,0.031914893617021274,659
DE24B,3,Germany,2019,0.03352601156069364,865
DE24C,3,Germany,2019,0.03576751117734724,671
DE24D,3,Germany,2019,0.056716417910447764,670
DE251,3,Germany,2019,0.04030226700251889,397
DE252,3,Germany,2019,0.08464849354375897,1395
DE253,3,Germany,2019,0.1341209173036831,1440
DE254,3,Germany,2019,0.07630397771242842,6468
DE255,3,Germany,2019,0.03225806451612903,466
DE256,3,Germany,2019,0.020551967116852612,1703
DE257,3,Germany,2019,0.05194805194805195,1309
DE258,3,Germany,2019,0.04335260115606936,1038
DE259,3,Germany,2019,0.04480874316939891,1831
DE25A,3,Germany,2019,0.035035035035035036,999
DE25B,3,Germany,2019,0.03127443315089914,1281
DE25C,3,Germany,2019,0.027689030883919063,939
DE261,3,Germany,2019,0.059422750424448216,1178
DE262,3,Germany,2019,0.04179566563467492,646
DE263,3,Germany,2019,0.07868681605002606,1928
DE264,3,Germany,2019,0.03580067731011127,2067
DE265,3,Germany,2019,0.030821917808219176,876
DE266,3,Germany,2019,0.06493506493506493,770
DE267,3,Germany,2019,0.027851458885941646,755
DE268,3,Germany,2019,0.03549060542797495,958
DE269,3,Germany,2019,0.043785310734463276,1417
DE26A,3,Germany,2019,0.028921998247151623,1143
DE26B,3,Germany,2019,0.08333333333333333,853
DE26C,3,Germany,2019,0.055226824457593686,1525
DE271,3,Germany,2019,0.06670882073980398,3165
DE272,3,Germany,2019,0.042600896860986545,446
DE273,3,Germany,2019,0.07756563245823389,839
DE274,3,Germany,2019,0.03237410071942446,556
DE275,3,Germany,2019,0.04034969737726967,1488
DE276,3,Germany,2019,0.036254980079681275,2510
DE277,3,Germany,2019,0.02870264064293915,872
DE278,3,Germany,2019,0.04928571428571429,1401
DE279,3,Germany,2019,0.049681528662420385,1572
DE27A,3,Germany,2019,0.04081632653061224,980
DE27B,3,Germany,2019,0.03838101884159107,1433
DE27C,3,Germany,2019,0.026214833759590793,1564
DE27D,3,Germany,2019,0.04905660377358491,1325
DE27E,3,Germany,2019,0.02864321608040201,1991
DE300,3,Germany,2019,0.09645775477993328,50109
DE401,3,Germany,2019,0.029106029106029108,481
DE402,3,Germany,2019,0.03409090909090909,792
DE403,3,Germany,2019,0.10103092783505155,486
DE404,3,Germany,2019,0.09830159547092125,1944
DE405,3,Germany,2019,0.029490616621983913,1123
DE406,3,Germany,2019,0.06021104903786468,1612
DE407,3,Germany,2019,0.022690437601296597,617
DE408,3,Germany,2019,0.041821561338289966,1077
DE409,3,Germany,2019,0.037412314886983634,1284
DE40A,3,Germany,2019,0.04266088214027477,1383
DE40B,3,Germany,2019,0.037267080745341616,644
DE40C,3,Germany,2019,0.034453057708871665,1163
DE40D,3,Germany,2019,0.037142857142857144,700
DE40E,3,Germany,2019,0.04517221908526256,1772
DE40F,3,Germany,2019,0.039761431411530816,504
DE40G,3,Germany,2019,0.03442622950819672,612
DE40H,3,Germany,2019,0.061614294516327786,1625
DE40I,3,Germany,2019,0.009708737864077669,824
DE501,3,Germany,2019,0.05162384876393602,8262
DE502,3,Germany,2019,0.016286644951140065,614
DE600,3,Germany,2019,0.07210589782942337,36527
DE711,3,Germany,2019,0.13022113022113022,2037
DE712,3,Germany,2019,0.11519867049403233,13248
DE713,3,Germany,2019,0.05008635578583765,1158
DE714,3,Germany,2019,0.0738857313790009,3347
DE715,3,Germany,2019,0.044642857142857144,2578
DE716,3,Germany,2019,0.06365834004834811,2488
DE717,3,Germany,2019,0.07338991512730904,2005
DE718,3,Germany,2019,0.08503496503496503,3576
DE719,3,Germany,2019,0.045503211991434686,3736
DE71A,3,Germany,2019,0.09392265193370165,3440
DE71B,3,Germany,2019,0.027777777777777776,685
DE71C,3,Germany,2019,0.061891515994436715,4323
DE71D,3,Germany,2019,0.04183381088825215,1747
DE71E,3,Germany,2019,0.05015082956259427,2655
DE721,3,Germany,2019,0.05093945720250522,2395
DE722,3,Germany,2019,0.048494983277591976,2392
DE723,3,Germany,2019,0.05764563106796117,1649
DE724,3,Germany,2019,0.04703247480403135,1786
DE725,3,Germany,2019,0.039951573849878935,826
DE731,3,Germany,2019,0.06374695863746958,2056
DE732,3,Germany,2019,0.045524100994644226,2616
DE733,3,Germany,2019,0.037296037296037296,859
DE734,3,Germany,2019,0.029850746268656716,1474
DE735,3,Germany,2019,0.052775250227479524,1100
DE736,3,Germany,2019,0.02832415420928403,1272
DE737,3,Germany,2019,0.02185792349726776,732
DE803,3,Germany,2019,0.058209774848984076,1823
DE804,3,Germany,2019,0.04381161007667032,914
DE80J,3,Germany,2019,0.027131782945736434,1808
DE80K,3,Germany,2019,0.024618414574101428,2032
DE80L,3,Germany,2019,0.02108433734939759,1661
DE80M,3,Germany,2019,0.02865064695009242,1082
DE80N,3,Germany,2019,0.0298932384341637,1408
DE80O,3,Germany,2019,0.03347578347578348,1404
DE911,3,Germany,2019,0.05081532043989382,2645
DE912,3,Germany,2019,0.0340632603406326,411
DE913,3,Germany,2019,0.13753581661891118,698
DE914,3,Germany,2019,0.03302509907529723,758
DE916,3,Germany,2019,0.0272975432211101,1103
DE917,3,Germany,2019,0.044642857142857144,449
DE918,3,Germany,2019,0.030927835051546393,970
DE91A,3,Germany,2019,0.027707808564231738,795
DE91B,3,Germany,2019,0.06222865412445731,691
DE91C,3,Germany,2019,0.055169753086419755,2592
DE922,3,Germany,2019,0.02765874561745228,2571
DE923,3,Germany,2019,0.057692307692307696,1300
DE925,3,Germany,2019,0.036734693877551024,2205
DE926,3,Germany,2019,0.07039337474120083,483
DE927,3,Germany,2019,0.02402135231316726,1127
DE928,3,Germany,2019,0.04305135951661632,1326
DE929,3,Germany,2019,0.05824701195219124,12555
DE931,3,Germany,2019,0.023932729624838292,1546
DE932,3,Germany,2019,0.016624040920716114,783
DE933,3,Germany,2019,0.028169014084507043,2628
DE934,3,Germany,2019,0.009836065573770493,305
DE935,3,Germany,2019,0.05137614678899083,1636
DE936,3,Germany,2019,0.03354838709677419,776
DE937,3,Germany,2019,0.03426573426573427,1432
DE938,3,Germany,2019,0.02390852390852391,962
DE939,3,Germany,2019,0.028625058657907085,2135
DE93A,3,Germany,2019,0.03323262839879154,662
DE93B,3,Germany,2019,0.020520915548539857,1267
DE941,3,Germany,2019,0.033203125,512
DE942,3,Germany,2019,0.03571428571428571,532
DE943,3,Germany,2019,0.054774600096946194,2063
DE944,3,Germany,2019,0.05618431689571544,2474
DE945,3,Germany,2019,0.019642857142857142,560
DE946,3,Germany,2019,0.022335673261008295,1568
DE947,3,Germany,2019,0.025841346153846152,1665
DE948,3,Germany,2019,0.03859649122807018,1995
DE949,3,Germany,2019,0.03095843935538592,4720
DE94A,3,Germany,2019,0.04258064516129032,775
DE94B,3,Germany,2019,0.03903559127439724,1745
DE94C,3,Germany,2019,0.01848998459167951,1948
DE94D,3,Germany,2019,0.04580690627202255,1419
DE94E,3,Germany,2019,0.037487335359675786,3954
DE94F,3,Germany,2019,0.03347280334728033,2156
DE94G,3,Germany,2019,0.04878048780487805,697
DE94H,3,Germany,2019,0.03110047846889952,418
DEA11,3,Germany,2019,0.10313416705264783,12972
DEA12,3,Germany,2019,0.04145077720207254,2897
DEA13,3,Germany,2019,0.07880576288838743,5765
DEA14,3,Germany,2019,0.04710820895522388,2146
DEA15,3,Germany,2019,0.04524886877828054,2654
DEA16,3,Germany,2019,0.037783375314861464,1588
DEA17,3,Germany,2019,0.0378416257883672,1431
DEA18,3,Germany,2019,0.03864734299516908,1242
DEA19,3,Germany,2019,0.024319629415170817,1727
DEA1A,3,Germany,2019,0.039783001808318265,3322
DEA1B,3,Germany,2019,0.04073967061542907,3464
DEA1C,3,Germany,2019,0.051003886010362695,6180
DEA1D,3,Germany,2019,0.049821268990169795,4481
DEA1E,3,Germany,2019,0.04541406945681211,3371
DEA1F,3,Germany,2019,0.03564970291914234,3875
DEA22,3,Germany,2019,0.1092267893072722,3484
DEA23,3,Germany,2019,0.08375103102595013,15776
DEA24,3,Germany,2019,0.06767458603311735,1390
DEA26,3,Germany,2019,0.05054151624548736,1940
DEA27,3,Germany,2019,0.04461152882205514,3991
DEA28,3,Germany,2019,0.04146838885112169,1472
DEA29,3,Germany,2019,0.04235399019170753,2248
DEA2A,3,Germany,2019,0.041635687732342004,2691
DEA2B,3,Germany,2019,0.04635989010989011,2915
DEA2C,3,Germany,2019,0.0613877224555089,5003
DEA2D,3,Germany,2019,0.07971672416923915,5514
DEA31,3,Germany,2019,0.03389830508474576,649
DEA32,3,Germany,2019,0.028334485141672427,1448
DEA33,3,Germany,2019,0.06292134831460675,4454
DEA34,3,Germany,2019,0.03677014042867702,5418
DEA35,3,Germany,2019,0.03605470368835474,2415
DEA36,3,Germany,2019,0.03383182152488355,4083
DEA37,3,Germany,2019,0.04229955777735051,5206
DEA38,3,Germany,2019,0.03688675765400221,2714
DEA41,3,Germany,2019,0.0545,4000
DEA42,3,Germany,2019,0.046516567544604925,4709
DEA43,3,Germany,2019,0.023347583031897403,3045
DEA44,3,Germany,2019,0.026251025430680888,1219
DEA45,3,Germany,2019,0.03604923798358734,3413
DEA46,3,Germany,2019,0.0275978597578147,3555
DEA47,3,Germany,2019,0.07202141900937081,3737
DEA51,3,Germany,2019,0.06852035749751738,3026
DEA52,3,Germany,2019,0.06789560138711444,5486
DEA53,3,Germany,2019,0.0328580285182889,1614
DEA54,3,Germany,2019,0.028478437754271765,1229
DEA55,3,Germany,2019,0.04963680387409201,827
