classification,code,digit_level,country,year,ai_adoption_share,n_firms
nace,2891,4,Pooled,2018,0.03837953091684435,469
nace,2892,4,Pooled,2018,0.035175879396984924,398
nace,2893,4,Pooled,2018,0.04060913705583756,789
nace,2894,4,Pooled,2018,0.04741379310344827,232
nace,2895,4,Pooled,2018,0.043859649122807015,114
nace,2896,4,Pooled,2018,0.04242424242424243,165
nace,2899,4,Pooled,2018,0.0759543486816214,2541
nace,2910,4,Pooled,2018,0.08294930875576037,434
nace,2920,4,Pooled,2018,0.011808576755748913,1609
nace,2931,4,Pooled,2018,0.07801418439716312,141
nace,2932,4,Pooled,2018,0.06731620903454384,1131
nace,3011,4,Pooled,2018,0.027888446215139442,252
nace,3012,4,Pooled,2018,0.0,389
nace,3020,4,Pooled,2018,0.06557377049180328,183
nace,3030,4,Pooled,2018,0.10613207547169812,424
nace,3040,4,Pooled,2018,,7
nace,3091,4,Pooled,2018,0.027777777777777776,108
nace,3092,4,Pooled,2018,0.01092896174863388,366
nace,3099,4,Pooled,2018,0.027210884353741496,147
nace,3101,4,Pooled,2018,0.01825168107588857,1041
nace,3102,4,Pooled,2018,0.007052186177715092,709
nace,3103,4,Pooled,2018,0.006172839506172839,162
nace,3109,4,Pooled,2018,0.009100837277029487,2748
nace,3211,4,Pooled,2018,,19
nace,3212,4,Pooled,2018,0.013547840812870448,1181
nace,3213,4,Pooled,2018,0.0053475935828877,374
nace,3220,4,Pooled,2018,0.009456264775413711,423
nace,3230,4,Pooled,2018,0.014586709886547812,617
nace,3240,4,Pooled,2018,0.021032504780114723,523
nace,3250,4,Pooled,2018,0.03135662063363119,6159
nace,3291,4,Pooled,2018,0.007936507936507936,126
nace,3299,4,Pooled,2018,0.027184466019417475,2061
nace,3311,4,Pooled,2018,0.026825633383010434,671
nace,3312,4,Pooled,2018,0.02673392181588903,3968
nace,3313,4,Pooled,2018,0.02284263959390863,394
nace,3314,4,Pooled,2018,0.03715170278637771,646
nace,3315,4,Pooled,2018,0.009950248756218905,804
nace,3316,4,Pooled,2018,0.048,250
nace,3317,4,Pooled,2018,0.01483679525222552,676
nace,3319,4,Pooled,2018,0.015625,256
nace,3320,4,Pooled,2018,0.052182952182952186,4813
nace,3511,4,Pooled,2018,0.02728171334431631,15184
nace,3512,4,Pooled,2018,0.07377049180327869,244
nace,3513,4,Pooled,2018,0.03398692810457516,765
nace,3514,4,Pooled,2018,0.050200803212851405,498
nace,3521,4,Pooled,2018,0.04,775
nace,3522,4,Pooled,2018,0.011560693641618497,173
nace,3523,4,Pooled,2018,0.023809523809523808,42
nace,3530,4,Pooled,2018,0.014234875444839857,845
nace,3600,4,Pooled,2018,0.023174971031286212,863
nace,3700,4,Pooled,2018,0.015262110152621102,1508
nace,3811,4,Pooled,2018,0.009627727856225931,1558
nace,3812,4,Pooled,2018,0.011627906976744186,172
nace,3821,4,Pooled,2018,0.014173228346456693,1270
nace,3822,4,Pooled,2018,0.07511737089201878,213
nace,3831,4,Pooled,2018,0.0,175
nace,3832,4,Pooled,2018,0.012131715771230503,2311
nace,3900,4,Pooled,2018,0.027820710973724884,647
nace,4110,4,Pooled,2018,0.022286003714333952,23703
nace,4120,4,Pooled,2018,0.019246155213796783,22515
nace,4211,4,Pooled,2018,0.018806214227309895,2450
nace,4212,4,Pooled,2018,0.02030456852791878,197
nace,4213,4,Pooled,2018,0.05194805194805195,154
nace,4221,4,Pooled,2018,0.01606145251396648,1432
nace,4222,4,Pooled,2018,0.05421686746987952,996
nace,4291,4,Pooled,2018,0.02631578947368421,304
nace,4299,4,Pooled,2018,0.016506189821182942,1454
nace,4311,4,Pooled,2018,0.028708133971291867,1046
nace,4312,4,Pooled,2018,0.01662971175166297,5413
nace,4313,4,Pooled,2018,0.011560693641618497,346
nace,4321,4,Pooled,2018,0.0379658512559514,24375
nace,4322,4,Pooled,2018,0.014645658360519192,28828
nace,4329,4,Pooled,2018,0.02079092759523117,6880
nace,4331,4,Pooled,2018,0.014341323499282934,4883
nace,4332,4,Pooled,2018,0.013608591001666358,21607
nace,4333,4,Pooled,2018,0.010865713948269753,8468
nace,4334,4,Pooled,2018,0.015425330812854443,13227
nace,4339,4,Pooled,2018,0.02245614035087719,2850
nace,4391,4,Pooled,2018,0.008150976648553385,13627
nace,4399,4,Pooled,2018,0.020515653775322284,27161
nace,4511,4,Pooled,2018,0.02208745966395905,17983
nace,4519,4,Pooled,2018,0.020385674931129475,1817
nace,4520,4,Pooled,2018,0.01263607257203842,23441
nace,4531,4,Pooled,2018,0.021810576635793246,3348
nace,4532,4,Pooled,2018,0.014213663457129757,4368
nace,4540,4,Pooled,2018,0.010812236286919831,3794
nace,4611,4,Pooled,2018,0.026113671274961597,652
nace,4612,4,Pooled,2018,0.020531400966183576,828
nace,4613,4,Pooled,2018,0.020719738276990186,1835
nace,4614,4,Pooled,2018,0.042435424354243544,5427
nace,4615,4,Pooled,2018,0.016480853126514785,2064
nace,4616,4,Pooled,2018,0.018613607188703467,1558
nace,4617,4,Pooled,2018,0.017797552836484983,1799
nace,4618,4,Pooled,2018,0.027432271255750554,5874
nace,4619,4,Pooled,2018,0.03498654363706267,5202
nace,4621,4,Pooled,2018,0.01734390485629336,2019
nace,4622,4,Pooled,2018,0.014340344168260038,1047
nace,4623,4,Pooled,2018,0.01365546218487395,952
nace,4624,4,Pooled,2018,0.019736842105263157,152
nace,4631,4,Pooled,2018,0.00997207818109294,2509
nace,4632,4,Pooled,2018,0.006276150627615063,1434
nace,4633,4,Pooled,2018,0.008836524300441826,680
nace,4634,4,Pooled,2018,0.011265432098765432,6480
nace,4635,4,Pooled,2018,0.014705882352941176,204
nace,4636,4,Pooled,2018,0.01,600
nace,4637,4,Pooled,2018,0.014925373134328358,671
nace,4638,4,Pooled,2018,0.015187221785807803,3819
nace,4639,4,Pooled,2018,0.025720620842572064,2255
nace,4641,4,Pooled,2018,0.01924473493100944,2754
nace,4642,4,Pooled,2018,0.026854983091306944,5027
nace,4643,4,Pooled,2018,0.0470877036375809,4482
nace,4644,4,Pooled,2018,0.012536873156342183,1358
nace,4645,4,Pooled,2018,0.020824102791315906,2259
nace,4646,4,Pooled,2018,0.036117767887709686,5842
nace,4647,4,Pooled,2018,0.017057569296375266,2348
nace,4648,4,Pooled,2018,0.019821605550049554,1010
nace,4649,4,Pooled,2018,0.018804061677322303,10639
nace,4651,4,Pooled,2018,0.1030818278427205,4707
nace,4652,4,Pooled,2018,0.06706460674157304,2848
nace,4661,4,Pooled,2018,0.03398058252427184,2886
nace,4662,4,Pooled,2018,0.037786774628879895,1484
nace,4663,4,Pooled,2018,0.01655379984951091,1329
nace,4664,4,Pooled,2018,0.06285714285714286,700
nace,4665,4,Pooled,2018,0.01282051282051282,703
nace,4666,4,Pooled,2018,0.03411860276198213,1232
nace,4669,4,Pooled,2018,0.0302725085333781,17878
nace,4671,4,Pooled,2018,0.012903225806451613,2015
nace,4672,4,Pooled,2018,0.01349141455437449,2449
nace,4673,4,Pooled,2018,0.010182014777437376,11104
nace,4674,4,Pooled,2018,0.01490100020412329,4899
nace,4675,4,Pooled,2018,0.02099370188943317,2861
nace,4676,4,Pooled,2018,0.021618282890673256,1619
nace,4677,4,Pooled,2018,0.012687427912341407,868
nace,4690,4,Pooled,2018,0.035236081747709654,8518
nace,4711,4,Pooled,2018,0.028060018903591683,16929
nace,4719,4,Pooled,2018,0.030817329164805715,4481
nace,4721,4,Pooled,2018,0.020588235294117647,1700
nace,4722,4,Pooled,2018,0.015710545108307546,4201
nace,4723,4,Pooled,2018,0.012311901504787962,731
nace,4724,4,Pooled,2018,0.01427255985267035,2173
nace,4725,4,Pooled,2018,0.010759362714669977,4835
nace,4726,4,Pooled,2018,0.019388516032811335,1341
nace,4729,4,Pooled,2018,0.013979979288919572,5797
nace,4730,4,Pooled,2018,0.01399825021872266,2286
nace,4741,4,Pooled,2018,0.07018195321203119,5394
nace,4742,4,Pooled,2018,0.049592894152479645,1351
nace,4743,4,Pooled,2018,0.034864416159380185,1807
nace,4751,4,Pooled,2018,0.012966476913345983,3162
nace,4752,4,Pooled,2018,0.012412919569347688,7900
nace,4753,4,Pooled,2018,0.004098360655737705,1220
nace,4754,4,Pooled,2018,0.02827140549273021,2477
nace,4759,4,Pooled,2018,0.014250089063056644,14038
nace,4761,4,Pooled,2018,0.013500931098696461,2148
nace,4762,4,Pooled,2018,0.015116279069767442,2580
nace,4763,4,Pooled,2018,0.010224948875255624,489
nace,4764,4,Pooled,2018,0.010009598244892363,7295
nace,4765,4,Pooled,2018,0.015590200445434299,1347
nace,4771,4,Pooled,2018,0.022030651340996167,15666
nace,4772,4,Pooled,2018,0.018738845925044618,3362
nace,4773,4,Pooled,2018,0.0094025914459351,8721
nace,4774,4,Pooled,2018,0.02090909090909091,4402
nace,4775,4,Pooled,2018,0.017488076311605722,2519
nace,4776,4,Pooled,2018,0.008477393617021276,6022
nace,4777,4,Pooled,2018,0.017580452920143028,3356
nace,4778,4,Pooled,2018,0.0158964691496408,19632
nace,4779,4,Pooled,2018,0.019666048237476808,2696
nace,4781,4,Pooled,2018,0.01310272536687631,1908
nace,4782,4,Pooled,2018,0.028985507246376812,276
nace,4789,4,Pooled,2018,0.026474127557160047,832
nace,4791,4,Pooled,2018,0.02889739035387348,14643
nace,4799,4,Pooled,2018,0.022338403041825095,2104
nace,4910,4,Pooled,2018,0.051470588235294115,136
nace,4920,4,Pooled,2018,0.04861111111111111,144
nace,4931,4,Pooled,2018,0.03407682775712516,1615
nace,4932,4,Pooled,2018,0.03689378161261529,6722
nace,4939,4,Pooled,2018,0.016874135546334715,3615
nace,4941,4,Pooled,2018,0.027463312368972745,14314
nace,4942,4,Pooled,2018,0.011511895625479662,1303
nace,4950,4,Pooled,2018,0.0196078431372549,51
nace,5010,4,Pooled,2018,0.005893909626719057,509
nace,5020,4,Pooled,2018,0.03312444046553268,1119
nace,5030,4,Pooled,2018,0.0030211480362537764,331
nace,5040,4,Pooled,2018,0.024193548387096774,372
nace,5110,4,Pooled,2018,0.008532423208191127,586
nace,5121,4,Pooled,2018,0.04918032786885246,61
nace,5122,4,Pooled,2018,,15
nace,5210,4,Pooled,2018,0.03231292517006803,2355
nace,5221,4,Pooled,2018,0.022044088176352707,1498
nace,5222,4,Pooled,2018,0.03021978021978022,729
nace,5223,4,Pooled,2018,0.0605296343001261,793
nace,5224,4,Pooled,2018,0.03345070422535211,568
nace,5229,4,Pooled,2018,0.043741007194244605,10435
nace,5310,4,Pooled,2018,0.03169014084507042,285
nace,5320,4,Pooled,2018,0.03814713896457766,1101
nace,5510,4,Pooled,2018,0.0075145997938852625,23293
nace,5520,4,Pooled,2018,0.013349968808484092,8015
nace,5530,4,Pooled,2018,0.003458498023715415,4049
nace,5590,4,Pooled,2018,0.022284122562674095,718
nace,5610,4,Pooled,2018,0.019939176636254986,84527
nace,5621,4,Pooled,2018,0.010762537210899932,4368
nace,5629,4,Pooled,2018,0.020884520884520884,1628
nace,5630,4,Pooled,2018,0.024077268023456364,14498
nace,5811,4,Pooled,2018,0.03245699448231094,3082
nace,5812,4,Pooled,2018,0.04411764705882353,136
nace,5813,4,Pooled,2018,0.04343891402714932,1105
nace,5814,4,Pooled,2018,0.054533508541392904,3045
nace,5819,4,Pooled,2018,0.05641025641025641,1366
nace,5821,4,Pooled,2018,0.11418685121107267,289
nace,5829,4,Pooled,2018,0.19420739591414532,3867
nace,5911,4,Pooled,2018,0.03130109787432843,8563
nace,5912,4,Pooled,2018,0.04642857142857143,1400
nace,5913,4,Pooled,2018,0.035781544256120526,531
nace,5914,4,Pooled,2018,0.010044642857142858,896
nace,5920,4,Pooled,2018,0.02836637047163363,2926
nace,6010,4,Pooled,2018,0.038535645472061654,519
nace,6020,4,Pooled,2018,0.07416267942583732,418
nace,6110,4,Pooled,2018,0.06442953020134229,746
nace,6120,4,Pooled,2018,0.08923884514435695,381
nace,6130,4,Pooled,2018,0.1232876712328767,73
nace,6190,4,Pooled,2018,0.08357211079274117,2095
nace,6201,4,Pooled,2018,0.1658653846153846,32886
nace,6202,4,Pooled,2018,0.11943465897033233,23572
nace,6203,4,Pooled,2018,0.1111111111111111,2352
nace,6209,4,Pooled,2018,0.134295936621518,7836
nace,6311,4,Pooled,2018,0.12336892052194544,3375
nace,6312,4,Pooled,2018,0.10673297628156082,2614
nace,6391,4,Pooled,2018,0.060453400503778336,794
nace,6399,4,Pooled,2018,0.11087113030957524,1391
nace,6411,4,Pooled,2018,,26
nace,6419,4,Pooled,2018,0.06199893105291288,3742
nace,6420,4,Pooled,2018,0.058392699911950695,74984
nace,6430,4,Pooled,2018,0.05867507886435331,6341
nace,6491,4,Pooled,2018,0.05916030534351145,524
nace,6492,4,Pooled,2018,0.019943019943019943,702
nace,6499,4,Pooled,2018,0.09044368600682594,1760
nace,6511,4,Pooled,2018,0.06783369803063458,457
nace,6512,4,Pooled,2018,0.0430622009569378,1045
nace,6520,4,Pooled,2018,0.15217391304347827,92
nace,6530,4,Pooled,2018,0.02702702702702703,74
nace,6611,4,Pooled,2018,0.03686635944700461,217
nace,6612,4,Pooled,2018,0.05752961082910321,591
nace,6619,4,Pooled,2018,0.04799901032968392,16174
nace,6621,4,Pooled,2018,0.036585365853658534,738
nace,6622,4,Pooled,2018,0.0316554229372081,13493
nace,6629,4,Pooled,2018,0.05571847507331378,341
nace,6630,4,Pooled,2018,0.04737551983814769,17798
nace,6810,4,Pooled,2018,0.031151465607847716,34275
nace,6820,4,Pooled,2018,0.030752772373990708,324399
nace,6831,4,Pooled,2018,0.015002245845186404,33401
nace,6832,4,Pooled,2018,0.019354189212996753,39743
nace,6910,4,Pooled,2018,0.02106284209796993,14437
nace,6920,4,Pooled,2018,0.018931213527546755,21773
nace,7010,4,Pooled,2018,0.034168401406934175,97574
nace,7021,4,Pooled,2018,0.05751346059716104,8175
nace,7022,4,Pooled,2018,0.05995519652433643,73691
nace,7111,4,Pooled,2018,0.014522683365531943,15020
nace,7112,4,Pooled,2018,0.0485389050411472,40602
nace,7120,4,Pooled,2018,0.02457775189283634,8586
nace,7211,4,Pooled,2018,0.11832374691865243,1217
nace,7219,4,Pooled,2018,0.11567164179104478,2952
nace,7220,4,Pooled,2018,0.1308411214953271,428
nace,7311,4,Pooled,2018,0.04250639082099756,16828
nace,7312,4,Pooled,2018,0.05,1381
nace,7320,4,Pooled,2018,0.09771846749892381,2324
nace,7410,4,Pooled,2018,0.028762437810945275,6436
nace,7420,4,Pooled,2018,0.01891174518911745,3015
nace,7430,4,Pooled,2018,0.03706293706293706,1430
nace,7490,4,Pooled,2018,0.04646624794194768,16404
nace,7500,4,Pooled,2018,0.005055611729019211,1980
nace,7711,4,Pooled,2018,0.025925925925925925,2970
nace,7712,4,Pooled,2018,0.019455252918287938,772
nace,7721,4,Pooled,2018,0.012180974477958236,1725
nace,7722,4,Pooled,2018,0.017241379310344827,174
nace,7729,4,Pooled,2018,0.02134423251589464,2203
nace,7731,4,Pooled,2018,0.010169491525423728,590
nace,7732,4,Pooled,2018,0.013644366197183098,2273
nace,7733,4,Pooled,2018,0.06069364161849711,347
nace,7734,4,Pooled,2018,0.026627218934911243,338
nace,7735,4,Pooled,2018,0.04776119402985075,335
nace,7739,4,Pooled,2018,0.02691721686135094,3938
nace,7740,4,Pooled,2018,0.05367561260210035,857
nace,7810,4,Pooled,2018,0.04422669491525424,3782
nace,7820,4,Pooled,2018,0.01391731477691363,4887
nace,7830,4,Pooled,2018,0.03409881697981907,1438
nace,7911,4,Pooled,2018,0.01012507444907683,5038
nace,7912,4,Pooled,2018,0.014780600461893764,2166
nace,7990,4,Pooled,2018,0.026586620926243566,1168
nace,8010,4,Pooled,2018,0.029275362318840578,3451
nace,8020,4,Pooled,2018,0.04955320877335499,1233
nace,8030,4,Pooled,2018,0.01702127659574468,235
nace,8110,4,Pooled,2018,0.09372869802317656,8805
nace,8121,4,Pooled,2018,0.01770867076989526,9264
nace,8122,4,Pooled,2018,0.01710376282782212,2633
nace,8129,4,Pooled,2018,0.014857142857142857,1751
nace,8130,4,Pooled,2018,0.007654650645304851,11364
nace,8211,4,Pooled,2018,0.039749723960250276,5435
nace,8219,4,Pooled,2018,0.026508226691042046,2188
nace,8220,4,Pooled,2018,0.07746478873239436,852
nace,8230,4,Pooled,2018,0.033992897006595635,5913
nace,8291,4,Pooled,2018,0.04963680387409201,826
nace,8292,4,Pooled,2018,0.015834348355663823,822
nace,8299,4,Pooled,2018,0.060234502596104626,41047
nace,8411,4,Pooled,2018,0.00639386189258312,2346
nace,8412,4,Pooled,2018,0.006012024048096192,999
nace,8413,4,Pooled,2018,0.05224787363304982,823
nace,8421,4,Pooled,2018,,18
nace,8422,4,Pooled,2018,,17
nace,8423,4,Pooled,2018,0.057971014492753624,69
nace,8424,4,Pooled,2018,0.0,365
nace,8425,4,Pooled,2018,0.005235602094240838,191
nace,8430,4,Pooled,2018,0.007900677200902935,886
nace,8510,4,Pooled,2018,0.008,1001
nace,8520,4,Pooled,2018,0.004987531172069825,2006
nace,8531,4,Pooled,2018,0.009687034277198211,1342
nace,8532,4,Pooled,2018,0.03509815585960738,1681
nace,8541,4,Pooled,2018,0.12280701754385964,114
nace,8542,4,Pooled,2018,0.0932277924362357,1137
nace,8551,4,Pooled,2018,0.015156201670275286,3234
nace,8552,4,Pooled,2018,0.01553829078801332,902
nace,8553,4,Pooled,2018,0.011385606874328678,4655
nace,8559,4,Pooled,2018,0.035039729060831054,15364
nace,8560,4,Pooled,2018,0.0423728813559322,354
nace,8610,4,Pooled,2018,0.023715415019762844,3543
nace,8621,4,Pooled,2018,0.01523109243697479,3809
nace,8622,4,Pooled,2018,0.01978021978021978,5463
nace,8623,4,Pooled,2018,0.014845831747240197,2627
nace,8690,4,Pooled,2018,0.020684410646387832,13152
nace,8710,4,Pooled,2018,0.004449097095001309,3822
nace,8720,4,Pooled,2018,0.0027472527472527475,364
nace,8730,4,Pooled,2018,0.005399151561897416,2593
nace,8790,4,Pooled,2018,0.006097560975609756,656
nace,8810,4,Pooled,2018,0.009428651843512525,7112
nace,8891,4,Pooled,2018,0.00566150178784267,3356
nace,8899,4,Pooled,2018,0.015691548980049316,4464
nace,9001,4,Pooled,2018,0.015891472868217054,2580
nace,9002,4,Pooled,2018,0.024455313472654512,2250
nace,9003,4,Pooled,2018,0.028792912513842746,903
nace,9004,4,Pooled,2018,0.011889035667107,1514
nace,9101,4,Pooled,2018,0.31679389312977096,262
nace,9102,4,Pooled,2018,0.025594149908592323,547
nace,9103,4,Pooled,2018,0.013888888888888888,360
nace,9104,4,Pooled,2018,0.004914004914004914,407
nace,9200,4,Pooled,2018,0.02157788267026298,1483
nace,9311,4,Pooled,2018,0.008226324237560192,4986
nace,9312,4,Pooled,2018,0.00980392156862745,1224
nace,9313,4,Pooled,2018,0.009658421672555949,4245
nace,9319,4,Pooled,2018,0.015115729806329713,2118
nace,9321,4,Pooled,2018,0.009838998211091235,1118
nace,9329,4,Pooled,2018,0.020459894984609813,5524
nace,9411,4,Pooled,2018,0.030545818728092138,1997
nace,9412,4,Pooled,2018,0.037587412587412584,1144
nace,9420,4,Pooled,2018,0.08941264496820052,2673
nace,9491,4,Pooled,2018,0.03413821815154038,1201
nace,9492,4,Pooled,2018,0.037383177570093455,107
nace,9499,4,Pooled,2018,0.047332185886402756,3487
nace,9511,4,Pooled,2018,0.031208499335989376,1507
nace,9512,4,Pooled,2018,0.0136986301369863,292
nace,9521,4,Pooled,2018,0.013192612137203167,380
nace,9522,4,Pooled,2018,0.009765625,512
nace,9523,4,Pooled,2018,0.011737089201877934,426
nace,9524,4,Pooled,2018,0.00909090909090909,330
nace,9525,4,Pooled,2018,0.029197080291970802,137
nace,9529,4,Pooled,2018,0.023961661341853034,1253
nace,9601,4,Pooled,2018,0.007442224833529181,2554
nace,9602,4,Pooled,2018,0.01769368689251675,21199
nace,9603,4,Pooled,2018,0.0033946251768033945,3537
nace,9604,4,Pooled,2018,0.012505210504376824,2400
nace,9609,4,Pooled,2018,0.05214312536881069,18654
nace,9700,4,Pooled,2018,0.045454545454545456,66
nace,9810,4,Pooled,2018,,3
nace,9820,4,Pooled,2018,,5
nace,9900,4,Pooled,2018,0.03169014084507042,284
nace,0111,4,Pooled,2019,0.015783540022547914,7983
nace,0112,4,Pooled,2019,,20
nace,0113,4,Pooled,2019,0.013259195893926433,2338
nace,0114,4,Pooled,2019,0.0,33
nace,0115,4,Pooled,2019,,10
nace,0116,4,Pooled,2019,0.030303030303030304,33
nace,0119,4,Pooled,2019,0.007306889352818371,958
nace,0121,4,Pooled,2019,0.00811969710792811,10961
nace,0122,4,Pooled,2019,0.027777777777777776,36
nace,0123,4,Pooled,2019,,23
nace,0124,4,Pooled,2019,0.011967090501121914,1338
nace,0125,4,Pooled,2019,0.018475750577367205,433
nace,0126,4,Pooled,2019,0.005714285714285714,175
nace,0127,4,Pooled,2019,,9
nace,0128,4,Pooled,2019,0.02197802197802198,364
nace,0129,4,Pooled,2019,0.005847953216374269,171
nace,0130,4,Pooled,2019,0.006514657980456026,1535
nace,0141,4,Pooled,2019,0.01076487252124646,3530
nace,0142,4,Pooled,2019,0.013900245298446443,3670
nace,0143,4,Pooled,2019,0.018555667001003008,1994
nace,0144,4,Pooled,2019,,13
nace,0145,4,Pooled,2019,0.007027406886858749,1423
nace,0146,4,Pooled,2019,0.0226890756302521,1190
nace,0147,4,Pooled,2019,0.013734466971877043,1529
nace,0149,4,Pooled,2019,0.015434083601286173,3111
nace,0150,4,Pooled,2019,0.01901901901901902,4996
nace,0161,4,Pooled,2019,0.022266700025018765,3997
nace,0162,4,Pooled,2019,0.029689608636977057,742
nace,0163,4,Pooled,2019,0.0,40
nace,0164,4,Pooled,2019,0.02040816326530612,49
nace,0170,4,Pooled,2019,0.0,39
nace,0210,4,Pooled,2019,0.016140350877192983,1425
nace,0220,4,Pooled,2019,0.02695871946082561,1187
nace,0230,4,Pooled,2019,,17
nace,0240,4,Pooled,2019,0.021486123545210387,1117
nace,0311,4,Pooled,2019,0.01937046004842615,413
nace,0312,4,Pooled,2019,0.0,38
nace,0321,4,Pooled,2019,0.0043859649122807015,456
nace,0322,4,Pooled,2019,0.0035842293906810036,279
nace,0510,4,Pooled,2019,,12
nace,0520,4,Pooled,2019,,4
nace,0610,4,Pooled,2019,0.22580645161290322,31
nace,0620,4,Pooled,2019,,11
nace,0710,4,Pooled,2019,,6
nace,0721,4,Pooled,2019,,1
nace,0729,4,Pooled,2019,,17
nace,0811,4,Pooled,2019,0.008305647840531562,602
nace,0812,4,Pooled,2019,0.019524617996604415,1179
nace,0891,4,Pooled,2019,,24
nace,0892,4,Pooled,2019,0.0,43
nace,0893,4,Pooled,2019,0.0,69
nace,0899,4,Pooled,2019,0.0379746835443038,79
nace,0910,4,Pooled,2019,0.08843537414965986,147
nace,0990,4,Pooled,2019,0.0273972602739726,73
nace,1011,4,Pooled,2019,0.0077348066298342545,905
nace,1012,4,Pooled,2019,0.011857707509881422,253
nace,1013,4,Pooled,2019,0.012418075198344257,2899
nace,1020,4,Pooled,2019,0.005714285714285714,351
nace,1031,4,Pooled,2019,0.0,121
nace,1032,4,Pooled,2019,0.01904761904761905,315
nace,1039,4,Pooled,2019,0.014446227929373997,623
nace,1041,4,Pooled,2019,0.006920415224913495,289
nace,1042,4,Pooled,2019,,24
nace,1051,4,Pooled,2019,0.010752688172043012,837
nace,1052,4,Pooled,2019,0.009652509652509652,518
nace,1061,4,Pooled,2019,0.006369426751592357,471
nace,1062,4,Pooled,2019,0.06666666666666667,30
nace,1071,4,Pooled,2019,0.023130970237625326,12671
nace,1072,4,Pooled,2019,0.0057251908396946565,524
nace,1073,4,Pooled,2019,0.005208333333333333,192
nace,1081,4,Pooled,2019,0.023809523809523808,42
nace,1082,4,Pooled,2019,0.010408326661329063,1249
nace,1083,4,Pooled,2019,0.014245014245014245,703
nace,1084,4,Pooled,2019,0.016891891891891893,298
nace,1085,4,Pooled,2019,0.010434782608695653,575
nace,1086,4,Pooled,2019,0.013392857142857142,224
nace,1089,4,Pooled,2019,0.019944979367262722,1456
nace,1091,4,Pooled,2019,0.023622047244094488,508
nace,1092,4,Pooled,2019,0.007168458781362007,279
nace,1101,4,Pooled,2019,0.008207934336525308,733
nace,1102,4,Pooled,2019,0.0065420560747663555,1070
nace,1103,4,Pooled,2019,0.0,89
nace,1104,4,Pooled,2019,0.0,38
nace,1105,4,Pooled,2019,0.013395457192778102,1718
nace,1106,4,Pooled,2019,0.0,51
nace,1107,4,Pooled,2019,0.014218009478672985,422
nace,1200,4,Pooled,2019,0.014705882352941176,68
nace,1310,4,Pooled,2019,0.01486988847583643,269
nace,1320,4,Pooled,2019,0.020588235294117647,340
nace,1330,4,Pooled,2019,0.014367816091954023,696
nace,1391,4,Pooled,2019,0.009345794392523364,107
nace,1392,4,Pooled,2019,0.012599469496021221,1508
nace,1393,4,Pooled,2019,0.016666666666666666,180
nace,1394,4,Pooled,2019,0.008264462809917356,121
nace,1395,4,Pooled,2019,0.07865168539325842,89
nace,1396,4,Pooled,2019,0.028985507246376812,345
nace,1399,4,Pooled,2019,0.024574669187145556,529
nace,1411,4,Pooled,2019,0.011904761904761904,84
nace,1412,4,Pooled,2019,0.015789473684210527,190
nace,1413,4,Pooled,2019,0.0456221198156682,2171
nace,1414,4,Pooled,2019,0.010050251256281407,199
nace,1419,4,Pooled,2019,0.026159334126040427,842
nace,1420,4,Pooled,2019,0.0,34
nace,1431,4,Pooled,2019,0.034482758620689655,58
nace,1439,4,Pooled,2019,0.045454545454545456,66
nace,1511,4,Pooled,2019,0.010101010101010102,99
nace,1512,4,Pooled,2019,0.009216589861751152,651
nace,1520,4,Pooled,2019,0.014749262536873156,339
nace,1610,4,Pooled,2019,0.00855188141391106,1754
nace,1621,4,Pooled,2019,0.01845018450184502,271
nace,1622,4,Pooled,2019,0.0,88
nace,1623,4,Pooled,2019,0.011450381679389313,4979
nace,1624,4,Pooled,2019,0.009603841536614645,834
nace,1629,4,Pooled,2019,0.013712047012732615,1021
nace,1711,4,Pooled,2019,0.0625,32
nace,1712,4,Pooled,2019,0.03170731707317073,410
nace,1721,4,Pooled,2019,0.024287222808870117,948
nace,1722,4,Pooled,2019,0.0,108
nace,1723,4,Pooled,2019,0.02564102564102564,195
nace,1724,4,Pooled,2019,0.09090909090909091,33
nace,1729,4,Pooled,2019,0.01824817518248175,548
nace,1811,4,Pooled,2019,0.0443213296398892,361
nace,1812,4,Pooled,2019,0.01753821399839099,6215
nace,1813,4,Pooled,2019,0.030042918454935622,3495
nace,1814,4,Pooled,2019,0.020172910662824207,347
nace,1820,4,Pooled,2019,0.0625,400
nace,1910,4,Pooled,2019,,4
nace,1920,4,Pooled,2019,0.04265402843601896,212
nace,2011,4,Pooled,2019,0.09826589595375723,173
nace,2012,4,Pooled,2019,0.028169014084507043,71
nace,2013,4,Pooled,2019,0.02666666666666667,225
nace,2014,4,Pooled,2019,0.056074766355140186,428
nace,2015,4,Pooled,2019,0.036036036036036036,222
nace,2016,4,Pooled,2019,0.026033690658499236,653
nace,2017,4,Pooled,2019,0.07142857142857142,42
nace,2020,4,Pooled,2019,0.018404907975460124,163
nace,2030,4,Pooled,2019,0.015625,640
nace,2041,4,Pooled,2019,0.017605633802816902,568
nace,2042,4,Pooled,2019,0.023305084745762712,1416
nace,2051,4,Pooled,2019,0.058823529411764705,68
nace,2052,4,Pooled,2019,0.03333333333333333,150
nace,2053,4,Pooled,2019,0.029411764705882353,136
nace,2059,4,Pooled,2019,0.043478260869565216,966
nace,2060,4,Pooled,2019,0.0,78
nace,2110,4,Pooled,2019,0.029925187032418952,401
nace,2120,4,Pooled,2019,0.06916666666666667,1200
